shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
★5-1-8,41.766647790475,140.722779025868,15
★5-1-8,41.76694,140.723082857143,16
★5-1-8,41.7673562217253,140.723487158149,17
★5-1-8,41.7680689333802,140.724231004715,18
★5-1-8,41.769575,140.725688571429,19
★5-1-8,41.7709346035001,140.726870181983,20
★5-1-8,41.77226,140.727794285714,21
★5-1-8,41.7725938400932,140.728029361888,22
★5-1-8,41.7726636877291,140.728156009374,23
★5-1-8,41.7726549048416,140.728354551043,24
★5-1-8,41.7711987013468,140.7325566979,25
★5-1-8,41.7711681671839,140.732717630441,26
★5-1-8,41.7712151615647,140.73287124552,27
★5-1-8,41.7713,140.733,28
★5-1-8,41.7728069341326,140.734384156908,29
★5-1-8,41.77352,140.7353,30
★5-1-8,41.77578,140.7381,31
★5-1-8,41.776701828555,140.739278197289,32
★5-1-8,41.77788,140.7407,33
★5-1-8,41.78044,140.744,34
★5-1-8,41.78391,140.7483,35
★5-1-8,41.7857970609847,140.75066983163,36
★5-1-8,41.7859365617743,140.750768722507,37
★5-1-8,41.78654,140.7509,38
★5-1-8,41.7891084284891,140.751529302543,39
★5-1-8,41.7891906655247,140.751591344207,40
★5-1-8,41.7892636644157,140.751718428203,41
★5-1-8,41.789275,140.751945714286,42
★5-1-8,41.7889704214524,140.755019381932,43
★5-1-8,41.78876,140.7581,44
★5-1-8,41.7886897047162,140.759069517544,45
★5-1-8,41.7880177332751,140.764228192847,46
★5-1-8,41.78795,140.7651,47
★5-1-8,41.7878500076143,140.767293228585,48
★5-1-8,41.7873825190732,140.769372553335,49
★5-1-8,41.78721,140.769917142857,50
★5-1-8,41.7855133199747,140.773672950854,51
★5-1-8,41.7845450679006,140.77561399716,52
★5-1-8,41.78425,140.7764,53
★5-1-8,41.7836935672041,140.778195184353,54
★5-1-8,41.7833960638409,140.778961830521,55
★5-1-8,41.78328,140.779265714286,56
★5-1-8,41.7827107943694,140.780455470085,57
★5-1-8,41.7824285282027,140.781129608318,58
★5-1-8,41.78196,140.7823,59
★5-1-8,41.7816724879904,140.783007329232,60
★5-1-8,41.7811674698072,140.783804499871,61
★5-1-8,41.7809479544758,140.784087355695,62
★5-1-8,41.7803179235701,140.784741698292,63
★5-1-8,41.7801251590236,140.785020502526,64
★5-1-8,41.78009,140.7851,65
★5-1-8,41.7798291657773,140.785611345128,66
★5-1-8,41.7797671345724,140.785887876211,67
★5-1-8,41.7797243939575,140.786115105711,68
★5-1-8,41.7803446740896,140.788031806782,69
★5-1-8,41.7806839508307,140.788866877556,70
★5-1-8,41.7810462042216,140.789626613671,71
★5-1-8,41.78106447179,140.789871802167,72
★5-1-8,41.7811,140.79,73
★5-1-9,41.78328,140.779265714286,1
★5-1-9,41.7827107943694,140.780455470085,2
★5-1-9,41.7824285282027,140.781129608318,3
★5-1-9,41.78196,140.7823,4
★5-1-9,41.7816724879904,140.783007329232,5
★5-1-9,41.7811674698072,140.783804499871,6
★5-1-9,41.7809479544758,140.784087355695,7
★5-1-9,41.7803179235701,140.784741698292,8
★5-1-9,41.7801251590236,140.785020502526,9
★5-1-9,41.78009,140.7851,10
★5-1-9,41.7798291657773,140.785611345128,11
★5-1-9,41.7797671345724,140.785887876211,12
★5-1-9,41.7797243939575,140.786115105711,13
★5-1-9,41.7803446740896,140.788031806782,14
★5-1-9,41.7806839508307,140.788866877556,15
★5-1-9,41.7810462042216,140.789626613671,16
★5-1-9,41.78106447179,140.789871802167,17
★5-1-9,41.7811,140.79,18
★5-1-10,41.781115,140.790188571429,1
★5-1-10,41.7810677031826,140.78989107399,2
★5-1-10,41.7810207160945,140.789655505208,3
★5-1-10,41.7804399282458,140.788349998583,4
★5-1-10,41.7797034136993,140.786175863647,5
★5-1-10,41.7797211348641,140.785911112322,6
★5-1-10,41.7797783877233,140.785617905971,7
★5-1-10,41.77997,140.7852,8
★5-1-10,41.7802549178554,140.784741756494,9
★5-1-10,41.780793954248,140.78419802633,10
★5-1-10,41.7809877156389,140.783994178445,11
★5-1-10,41.7811927161706,140.783711555426,12
★5-1-10,41.7816955015401,140.782928466797,13
★5-1-10,41.78182,140.7826,14
★5-1-10,41.7826265363863,140.780568151964,15
★5-1-10,41.783365,140.778994285714,16
★3-03-06,41.77247,140.728,1
★3-03-06,41.770978375166,140.726945371137,2
★3-03-06,41.769385,140.725577142857,3
★3-03-06,41.7680316685644,140.724234590694,4
★3-03-06,41.7673757301915,140.723555117144,5
★3-03-06,41.7668358432162,140.723049025209,6
★3-03-06,41.76664,140.7228,7
★3-03-06,41.7657058202837,140.721677367129,8
★3-03-06,41.7652633579304,140.721115474265,9
★3-03-06,41.7648742758194,140.720472297014,10
★3-03-06,41.7644639264185,140.71966401923,11
★3-03-06,41.7644633333334,140.719671428572,12
★3-03-06,41.7642523295832,140.719109763936,13
★3-03-06,41.7640352931059,140.718391019222,14
★3-03-06,41.7639321482177,140.717753558894,15
★3-03-06,41.7639384768434,140.717294812202,16
★3-03-06,41.7640214007814,140.716877554921,17
★3-03-06,41.7641260733336,140.716566738783,18
★3-03-06,41.7644524187274,140.715909072113,19
★3-03-06,41.76654,140.7125,20
★3-03-06,41.7669866572791,140.711835700389,21
★3-03-06,41.7673324503681,140.711271240071,22
★3-03-06,41.7675620807276,140.711059434509,23
★3-03-06,41.7686475635736,140.710315675245,24
★3-03-06,41.76972,140.709534285714,25
★3-03-06,41.7700058724514,140.70932468714,26
★3-03-06,41.7719948218515,140.706088572039,27
★3-03-06,41.7729545064444,140.70453286171,28
★3-03-06,41.77308,140.7044,29
★3-03-07,41.77322,140.7042,1
★3-03-07,41.7730537690052,140.704454202979,2
★3-03-07,41.7728627475779,140.70476516462,3
★3-03-07,41.770175,140.709111428571,4
★3-03-07,41.7700008544798,140.709375065449,5
★3-03-07,41.7675008095621,140.711148938479,6
★3-03-07,41.7673824200039,140.711291621017,7
★3-03-07,41.7672257037346,140.71150304827,8
★3-03-07,41.766665,140.712422857143,9
★3-03-07,41.7646672033245,140.715651521846,10
★3-03-07,41.7642231702515,140.716395048305,11
★3-03-07,41.7640927754536,140.71672793323,12
★3-03-07,41.7640045713066,140.717046736145,13
★3-03-07,41.7639664860399,140.7174719253,14
★3-03-07,41.7639862854147,140.7178264134,15
★3-03-07,41.7640522662571,140.718285363797,16
★3-03-07,41.7642345720837,140.718986382321,17
★3-03-07,41.7643516666668,140.719271428572,18
★3-03-07,41.7648024858222,140.720227283123,19
★3-03-07,41.7650313170666,140.720667252704,20
★3-03-07,41.7652582164152,140.721048242787,21
★3-03-07,41.7657937930794,140.721741914749,22
★3-03-07,41.766647790475,140.722779025868,23
★3-03-07,41.76694,140.723082857143,24
★3-03-07,41.7673562217253,140.723487158149,25
★3-03-07,41.7680689333802,140.724231004715,26
★3-03-07,41.769575,140.725688571429,27
★3-03-07,41.7709346035001,140.726870181983,28
★3-03-07,41.77226,140.727794285714,29
★3-03-10,41.78401,140.7485,1
★3-03-10,41.78086,140.7446,2
★3-03-10,41.77798,140.7409,3
★3-03-10,41.77618,140.7387,4
★3-03-10,41.77397,140.7359,5
★3-03-10,41.7727981764244,140.734448413522,6
★3-03-10,41.77168,140.7334,7
★3-03-10,41.7712160196725,140.732953432028,8
★3-03-10,41.7711474063649,140.732806872504,9
★3-03-10,41.7711514288974,140.732670954513,10
★3-03-10,41.7716044947871,140.731285214424,11
★3-03-10,41.7724213941356,140.72895166348,12
★3-03-10,41.7726146832959,140.72835624218,13
★3-03-10,41.7726251367468,140.728199128424,14
★3-03-10,41.772584170735,140.728063035829,15
★3-03-10,41.77247,140.728,16
★3-03-10,41.770978375166,140.726945371137,17
★3-03-10,41.769385,140.725577142857,18
★3-03-10,41.7680316685644,140.724234590694,19
★3-03-10,41.7673757301915,140.723555117144,20
★3-03-10,41.7668358432162,140.723049025209,21
★3-03-10,41.76664,140.7228,22
★3-03-10,41.7657058202837,140.721677367129,23
★3-03-10,41.7652633579304,140.721115474265,24
★3-03-10,41.7648742758194,140.720472297014,25
★3-03-10,41.7644639264185,140.71966401923,26
★3-03-10,41.7644633333334,140.719671428572,27
★3-03-10,41.7642523295832,140.719109763936,28
★3-03-10,41.7640352931059,140.718391019222,29
★3-03-10,41.7639321482177,140.717753558894,30
★3-03-10,41.7639384768434,140.717294812202,31
★3-03-10,41.7640214007814,140.716877554921,32
★3-03-10,41.7641260733336,140.716566738783,33
★3-03-10,41.7644524187274,140.715909072113,34
★3-03-10,41.76654,140.7125,35
★3-03-10,41.7669866572791,140.711835700389,36
★3-03-10,41.7673324503681,140.711271240071,37
★3-03-10,41.7675620807276,140.711059434509,38
★3-03-10,41.7686475635736,140.710315675245,39
★3-03-10,41.76972,140.709534285714,40
★3-03-10,41.7700058724514,140.70932468714,41
★3-03-10,41.7719948218515,140.706088572039,42
★3-03-10,41.7729545064444,140.70453286171,43
★3-03-10,41.77308,140.7044,44
★3-03-00,41.781115,140.790188571429,1
★3-03-00,41.7810677031826,140.78989107399,2
★3-03-00,41.7810207160945,140.789655505208,3
★3-03-00,41.7804399282458,140.788349998583,4
★3-03-00,41.7797034136993,140.786175863647,5
★3-03-00,41.7797211348641,140.785911112322,6
★3-03-00,41.7797783877233,140.785617905971,7
★3-03-00,41.77997,140.7852,8
★3-03-00,41.7802549178554,140.784741756494,9
★3-03-00,41.780793954248,140.78419802633,10
★3-03-00,41.7809877156389,140.783994178445,11
★3-03-00,41.7811927161706,140.783711555426,12
★3-03-00,41.7816955015401,140.782928466797,13
★3-03-00,41.78182,140.7826,14
★3-03-00,41.7826265363863,140.780568151964,15
★3-03-00,41.783365,140.778994285714,16
★3-03-00,41.7835923154802,140.778361568614,17
★3-03-00,41.78414,140.7766,18
★3-03-00,41.7842983229547,140.776135364233,19
★3-03-00,41.7844630674442,140.775743732616,20
★3-03-00,41.7848218241598,140.774976620838,21
★3-03-00,41.7852425717208,140.77415044226,22
★3-03-00,41.7857980658047,140.772975634711,23
★3-03-00,41.78708,140.7701,24
★3-03-00,41.7873080197215,140.769545905849,25
★3-03-00,41.7878130110735,140.767286609541,26
★3-03-00,41.7879,140.7655,27
★3-03-00,41.787957730762,140.764431371416,28
★3-03-00,41.78862,140.7594,29
★3-03-00,41.7886917018644,140.758806428255,30
★3-03-00,41.7887609463995,140.757808704703,31
★3-03-00,41.788935431387,140.755071043968,32
★3-03-00,41.78914,140.7531,33
★3-03-02,41.789275,140.751945714286,1
★3-03-02,41.7889704214524,140.755019381932,2
★3-03-02,41.78876,140.7581,3
★3-03-02,41.7886897047162,140.759069517544,4
★3-03-02,41.7880177332751,140.764228192847,5
★3-03-02,41.78795,140.7651,6
★3-03-02,41.7878500076143,140.767293228585,7
★3-03-02,41.7873825190732,140.769372553335,8
★3-03-02,41.78721,140.769917142857,9
★3-03-02,41.7855133199747,140.773672950854,10
★3-03-02,41.7845450679006,140.77561399716,11
★3-03-02,41.78425,140.7764,12
★3-03-02,41.7836935672041,140.778195184353,13
★3-03-02,41.7833960638409,140.778961830521,14
★3-03-02,41.78328,140.779265714286,15
★3-03-02,41.7827107943694,140.780455470085,16
★3-03-02,41.7824285282027,140.781129608318,17
★3-03-02,41.78196,140.7823,18
★3-03-02,41.7816724879904,140.783007329232,19
★3-03-02,41.7811674698072,140.783804499871,20
★3-03-02,41.7809479544758,140.784087355695,21
★3-03-02,41.7803179235701,140.784741698292,22
★3-03-02,41.7801251590236,140.785020502526,23
★3-03-02,41.78009,140.7851,24
★3-03-02,41.7798291657773,140.785611345128,25
★3-03-02,41.7797671345724,140.785887876211,26
★3-03-02,41.7797243939575,140.786115105711,27
★3-03-02,41.7803446740896,140.788031806782,28
★3-03-02,41.7806839508307,140.788866877556,29
★3-03-02,41.7810462042216,140.789626613671,30
★3-03-02,41.78106447179,140.789871802167,31
★3-03-02,41.7811,140.79,32
