node_id,longitude,latitude,elevation,degree,store_density_500m,supermarket_density_500m,stop_density_500m,dist_to_mirai_m,dist_to_station_m,cluster_id
4331233674,140.7878993,41.834068,142.561203782813,2,1,0,0,1938.2250066498336,8441.228104591002,4
4331233678,140.795844,41.8341605,163.0697632715567,2,0,0,0,2535.1920029903767,8848.877788889171,4
4331233680,140.786262,41.8342223,137.22406634391936,6,1,0,0,1810.880173547106,8376.901879152863,4
4331233681,140.7961438,41.8342051,163.93506974796512,6,0,0,0,2556.7192456291514,8868.37469752562,4
4331233683,140.7876418,41.8342978,142.08003633339638,2,1,0,0,1907.695681390508,8449.551266067563,4
4331233685,140.7830997,41.8343544,126.626692372956,6,1,0,0,1579.0298397920524,8242.217524782409,4
4331233686,140.7900953,41.8343501,150.16973962506796,6,1,0,0,2087.900420819927,8573.662018623485,4
4331233688,140.7905977,41.8344569,151.73310550297663,2,1,0,0,2121.025649141959,8607.981842810974,4
4331233690,140.7898534,41.834515,150.18147564122893,6,1,0,0,2062.205549358295,8576.470363077591,4
4331233692,140.7957167,41.8345873,164.27756476178268,8,0,0,0,2509.2701439148695,8879.043481648012,4
4331233693,140.7835382,41.8346375,128.62149717706347,6,1,0,0,1593.0676587870012,8288.41573351711,4
4331233694,140.7900817,41.8347631,151.59716627137823,6,1,0,0,2068.4840699201045,8609.83097195799,4
4331233695,140.7865352,41.8347822,139.13530643116314,6,1,0,0,1801.9495873074009,8440.798001029108,4
4331233698,140.7903715,41.8351083,153.5011790060062,6,1,0,0,2075.94743651416,8654.882116526996,4
4331233703,140.7949812,41.8352977,165.0519170324799,2,0,0,0,2426.524012501345,8902.736133155213,4
4331233704,140.7906471,41.835417,155.24268205834002,6,1,0,0,2084.6982739156674,8695.977142708454,4
4331233705,140.7907475,41.8355294,155.87689911770497,6,1,0,0,2088.0808215353127,8710.942825518408,4
4331233706,140.784954,41.8355492,135.0580880841219,6,1,0,0,1647.2374582369112,8437.492634236121,4
4331233708,140.7920329,41.8356306,159.2687814274634,6,1,0,0,2184.144106555643,8783.357043747685,4
4331233710,140.7977671,41.8357177,173.11242697116353,2,0,0,0,2633.1911784320864,9083.240691728824,4
4331233712,140.7853272,41.8357938,137.29413254598663,6,1,0,0,1663.418036752221,8477.216305122107,4
4331233714,140.7911239,41.8359502,158.25250325600234,6,1,0,0,2101.685935192166,8766.997259672027,4
4331233715,140.7857761,41.8361139,140.79425766748827,6,1,0,0,1682.8721809259998,8527.398873027665,4
4331233716,140.7913168,41.8361709,159.4877997884228,6,1,0,0,2109.0294685918366,8796.175767221595,4
4331233717,140.7913691,41.8362332,159.8314226860225,6,1,0,0,2111.0020098344207,8804.306997610136,4
4331233718,140.7862408,41.8364299,144.35021722481875,6,1,0,0,1705.0318646812195,8577.947893155391,4
4331233719,140.7865494,41.8366328,146.68120592311715,6,1,0,0,1720.7281811913006,8610.886858255928,4
4331233730,140.7810043,41.836782,123.68302252264634,6,0,0,0,1294.482637898476,8376.979574799076,4
4331233731,140.7868793,41.8368398,149.1296662841513,6,1,0,0,1738.453264718661,8645.198162512737,4
4331233734,140.7872062,41.8370541,151.5961124460444,6,1,0,0,1756.2309154686127,8680.051241110632,4
4331233735,140.785448,41.8371019,143.59252437458093,6,1,0,0,1617.459317349215,8603.694333769676,4
4331233738,140.7875633,41.8372922,154.30796059542902,6,1,0,0,1776.1478964681485,8718.5018651004,4
4331233739,140.7857682,41.8373134,146.01539878482274,6,1,0,0,1634.6057039808268,8637.862044137171,4
4331233743,140.7911851,41.8373399,163.30812821854147,6,1,0,0,2061.9574057087407,8894.632614821256,4
4331233744,140.78628,41.8373674,148.64289274104442,6,1,0,0,1672.7568669839293,8666.220863734356,4
4331233745,140.7877228,41.837392,155.3193334461802,6,1,0,0,1785.466678937532,8735.078539307244,4
4331233746,140.7866062,41.8375669,151.04119272830798,6,1,0,0,1691.6904990505984,8699.59779354316,4
4331233747,140.7925399,41.8376091,167.45753948740753,6,0,0,0,2163.228661393985,8984.667394531814,4
4331233748,140.7880662,41.8376183,156.9296822266371,6,1,0,0,1805.5761212038303,8771.824048420724,4
4331233749,140.7859618,41.837631,148.31197621417323,6,1,0,0,1638.8129623770365,8676.105154999805,4
4331233750,140.790835,41.8376413,163.54684032740096,6,1,0,0,2025.6724124510963,8904.941605730648,4
4331233751,140.784664,41.8377688,142.85358316585143,6,0,0,0,1532.179068399758,8630.422467480807,4
4331233753,140.7898573,41.837858,162.00474709576923,2,1,0,0,1941.5873938995976,8877.918693237576,4
4331233754,140.7927733,41.8378727,168.940045448358,6,0,0,0,2175.540863714368,9019.66808428825,4
4331233755,140.7871602,41.8378816,155.0086028767103,6,1,0,0,1725.7028131642935,8754.085183704428,4
4331233756,140.784982,41.8379771,145.2521533677944,6,0,0,0,1550.2200692356876,8664.091399251343,4
4331233757,140.7887131,41.8380321,159.91907596736152,6,1,0,0,1845.3118843420043,8839.92664182193,4
4331233758,140.786922,41.8380666,154.7068467425931,6,1,0,0,1701.3154804622222,8760.235339498644,4
4331233759,140.7887789,41.8380821,160.2510983770704,6,1,0,0,1849.2462845841485,8847.579833588978,4
4331233760,140.7902723,41.8381223,163.91840179345976,6,1,0,0,1968.1179566525504,8921.633827388447,4
4331233761,140.7888961,41.8381578,160.79527585222257,6,1,0,0,1856.6592464395692,8859.989406208773,4
4331233764,140.7839802,41.83836,142.25087532059527,6,0,0,0,1458.8437109993024,8655.475598253892,4
4331233766,140.7882857,41.8384892,160.52555725175117,6,0,0,0,1799.26744020175,8861.981210389657,4
4331233767,140.7933445,41.8385314,172.61621545704935,6,0,0,0,2207.4628804668096,9106.543826584862,4
4331233768,140.7843162,41.8385471,144.6405985018454,6,0,0,0,1479.8587276444396,8687.85561662942,4
4331233769,140.7918101,41.8386835,169.53171233824912,6,0,0,0,2079.892108411342,9045.9187649768,4
4331233770,140.7879883,41.8387484,160.7395364981186,6,0,0,0,1769.1419491899412,8872.120521729956,4
4331233771,140.7846584,41.838736,147.06717424274672,6,0,0,0,1501.8260272976606,8720.696054262922,4
4331233772,140.7894844,41.8387823,164.39094936797784,6,0,0,0,1889.3287222068784,8944.659806125286,4
4331233774,140.789284,41.8389425,164.48403833412925,6,0,0,0,1869.7358342626587,8949.97500730642,4
4331233777,140.7891493,41.8390502,164.54668161938852,6,0,0,0,1856.628376275667,8953.584811917912,4
4331233778,140.7923372,41.8391239,172.3323164287385,6,0,0,0,2114.601747794433,9111.017768247271,4
4331233779,140.7907404,41.8391252,168.56759246787854,2,0,0,0,1984.5149326508877,9035.024989468606,4
4331233780,140.7853593,41.8391311,152.0732376346553,6,0,0,0,1548.151492563496,8788.783781792676,4
4331233781,140.788855,41.8392854,164.68316324903736,6,0,0,0,1828.173052173964,8961.560161078809,4
4331233782,140.7902264,41.8392863,167.92359512198922,6,0,0,0,1939.779312198681,9025.513727157022,4
4331233786,140.7900267,41.8394383,167.98935790666127,6,0,0,0,1920.8877331174797,9030.061715776286,4
4331233788,140.7879061,41.8396142,163.60521186931211,6,0,0,0,1745.0095818609518,8948.36850579988,4
4331234091,140.7882342,41.8397931,165.01193408328697,6,0,0,0,1768.8240262352942,8979.895245873067,4
4331234094,140.7869475,41.839944,162.50789717507644,6,0,0,0,1661.367117388848,8935.650201881816,4
4331234095,140.787316,41.8401212,164.0039776528073,6,0,0,0,1688.855359394497,8968.723972420974,4
4335399626,140.729615,41.818896,10.636838599117592,6,2,0,0,4017.12321559839,5159.6491813025195,2
4335399635,140.7251697,41.8086085,3.381631201767018,6,0,0,3,5071.683239209811,4021.771444762917,2
4335399636,140.7254247,41.8083384,3.340684722219671,6,0,0,3,5079.475981811999,3990.6390153593143,2
4335399714,140.7339366,41.8259944,23.086365716988393,2,3,0,0,3260.1404062597176,5966.695902000962,0
4335399715,140.7345657,41.8262363,24.213341575446066,8,3,0,0,3201.9991335285367,5997.9449371893925,0
4335399724,140.7364711,41.827174,27.8835592551701,4,5,0,0,3013.4179505382135,6117.663780530444,0
4335399729,140.7379321,41.8281517,30.185519459848763,6,7,0,0,2853.16019356725,6240.2676307871625,0
4335399738,140.7390973,41.8286374,31.59989752488223,2,9,1,0,2743.1310006121694,6307.001107654154,0
4335399741,140.740869,41.8305172,35.324285444194615,2,8,1,0,2508.782240925006,6535.851776674564,0
4335399752,140.7375695,41.8294113,31.205206400854102,6,8,1,0,2805.756725945204,6375.250435842997,0
4335399755,140.7368534,41.8288746,30.081111926219094,4,5,0,0,2886.8325253076673,6308.974114863947,0
4335399756,140.7372524,41.8291428,30.641195445116864,6,5,0,0,2843.3647324200056,6342.449144207435,0
4335399774,140.7368535,41.8291671,30.365970674973568,4,5,0,0,2870.4805725090423,6341.254415244663,5
4335399776,140.7375811,41.8311567,32.92470752170226,2,5,1,0,2713.0285447933525,6567.830775271248,0
4335399782,140.7373012,41.8313411,32.96573693539424,6,5,1,0,2724.703094485404,6585.438549565098,0
4335399942,140.740422,41.8286287,32.721163021036574,6,9,1,0,2652.591284814726,6322.836101649171,0
4356759236,140.7145359,41.7634118,29.851165202875222,6,0,0,4,9750.782377475796,1498.8739448500878,6
4356760207,140.7152359,41.7637173,25.36592788409808,6,0,0,4,9694.799300659,1433.3526705732072,6
4356760208,140.7153373,41.7638044,24.02522764537345,6,0,0,4,9682.42712988122,1420.6425216005518,6
4356760211,140.7156005,41.7636326,23.921845466310845,6,0,0,5,9690.044176043097,1417.9015644039616,6
4356760212,140.7155032,41.763551,24.542393601473275,6,0,0,5,9701.709476048349,1429.9708828558269,6
4356760214,140.7151363,41.7632259,26.90464259084924,8,0,0,5,9747.443848377588,1476.8316693415595,6
4356760219,140.715477,41.7635326,24.70491512585774,6,0,0,5,9704.493995580651,1432.945849572386,6
4356760221,140.7156315,41.7636635,23.717861543629915,6,0,0,5,9685.838114306622,1413.6794113672172,6
4356760224,140.7147851,41.7632971,28.6762534985408,8,0,0,4,9753.102545684029,1492.375073062497,6
4356760228,140.7152225,41.7636857,25.768257265618676,6,0,0,4,9698.438026749223,1436.547804547615,6
4356760229,140.7153813,41.7638019,23.895069356549573,6,0,0,4,9681.078845427455,1418.1639223516063,6
4356760231,140.7144997,41.7641809,22.816716645549416,8,0,0,5,9675.630105542865,1445.194110393302,6
4356760249,140.7166874,41.7630104,18.953501926108896,6,0,0,4,9713.581402738091,1405.5424189272142,6
4356760251,140.7171955,41.76388,15.145228876894578,6,0,0,5,9608.3223814229,1305.8808211801995,6
4356760252,140.7171249,41.7639039,15.489093230343856,6,0,0,5,9608.415700743028,1307.9300942610043,6
4356760253,140.7165095,41.7629094,20.026389487973137,6,0,0,4,9730.002620070089,1423.6825539226063,6
4356760254,140.7166323,41.7629998,19.25932308223784,6,0,0,4,9716.589650034051,1409.443824494596,6
4356760256,140.7166162,41.7627789,19.62752594354535,6,0,0,4,9739.345709821911,1428.7303831363924,6
4356760261,140.7164086,41.7625699,20.996209928638528,6,0,0,4,9767.656447656234,1457.488926945111,6
4356760263,140.7140065,41.7625924,33.69468714132908,6,0,0,4,9851.744508425883,1592.820233105744,6
4356760277,140.7146472,41.7627765,30.074176248251096,8,0,0,5,9810.029140202314,1540.5688724802949,6
4356760286,140.7143623,41.7625331,31.896900290067947,8,0,0,4,9844.662487147463,1576.2823635002617,6
4356760288,140.7133415,41.7630554,36.64254690124736,2,0,0,3,9830.265474377178,1598.9079429077324,6
4356760290,140.7122893,41.7644454,27.79857092059342,8,0,0,4,9732.598917784,1573.1469424982583,6
4356760292,140.7130082,41.7650997,17.881100465994862,6,0,0,4,9640.707047455002,1483.3178540640386,6
4356760297,140.7131694,41.7649981,18.440280123999788,6,0,0,4,9644.586361707645,1478.5549864328227,6
4356760299,140.7124574,41.7643728,28.007927785693777,8,0,0,4,9733.324844152356,1566.358983382788,6
4356760319,140.711913,41.7678713,2.7239091446322186,6,1,0,4,9412.018759434755,1422.123354765529,6
4356760320,140.7113937,41.7674037,4.486500591366768,6,1,0,6,9478.20786931355,1481.138808667684,6
4356760321,140.7112536,41.7672376,5.8778873564077925,6,1,0,6,9499.95052549422,1498.8963586360314,6
4356760322,140.7106744,41.7667488,14.787792694711678,6,1,0,6,9570.61546918274,1564.319428528971,6
4356760323,140.7105795,41.7666274,17.148283819632127,6,1,0,6,9586.207920193645,1576.9800867779086,6
4356760334,140.7114179,41.7673101,4.785576629984788,4,1,0,6,9486.342987270074,1483.280232002022,6
4356760335,140.7122782,41.7678946,2.5208026619792325,5,1,0,3,9395.234690345453,1393.1012487560918,6
4356760337,140.7115425,41.7672338,4.536274769306373,4,1,0,6,9488.80246081638,1477.122755831747,6
4356760338,140.712325,41.7678072,2.5350595935285436,8,1,0,3,9401.897647937469,1393.08877190593,6
4356760339,140.7116743,41.7672363,3.905539274060396,6,1,0,6,9483.319848230403,1467.0241767042896,6
4356760350,140.7114871,41.7670883,5.438547183390024,6,1,0,6,9505.168388025571,1487.7475393849084,6
4356760360,140.711865,41.7679112,2.73145613417413,6,1,0,4,9410.05129620733,1424.237251671446,6
4356760363,140.7112095,41.7687504,2.7033437784409804,8,2,0,4,9355.039605999298,1445.5440515981277,6
4356760368,140.7133251,41.7671691,2.4789207764070547,6,1,0,5,9425.103451081855,1346.321944967911,6
4356760369,140.7126935,41.766613,2.935850572752281,6,1,0,5,9504.140949106615,1420.5830250750053,6
4356760370,140.712653,41.7666113,2.9470025786692915,6,1,0,5,9505.883333039112,1423.6402987018143,6
4356760371,140.7117009,41.7671836,4.01292438306502,6,1,0,6,9487.396483901157,1467.3433570163727,6
4356760372,140.7115646,41.7670567,5.213536137058805,6,1,0,6,9505.166100021734,1483.3150602594883,6
4356760374,140.711191,41.7672886,5.94726859814725,6,1,0,6,9497.496452754567,1501.4765264296511,6
4356760376,140.7107424,41.767904,5.342056527564752,8,2,0,4,9455.872740363988,1511.4249547255915,6
4356760377,140.7105484,41.7666589,16.96453198285005,6,1,0,6,9584.3955835264,1577.8835939250182,6
4356760378,140.7108119,41.7664541,17.687573167423256,6,1,0,6,9593.76253266178,1567.6381987841216,6
4356760380,140.7107776,41.7664504,18.001161239001856,6,1,0,6,9595.49022958265,1570.3733517417854,6
4356760382,140.7101085,41.7658373,30.04987003490421,6,1,0,8,9681.816159674472,1649.7670022192258,6
4356760387,140.7118086,41.7658488,16.366134985437043,6,0,0,5,9613.46600114438,1524.947920062429,6
4356760404,140.7117872,41.7658292,16.748947314771108,6,0,0,4,9616.220098420448,1527.5452159964916,6
4356760407,140.7126133,41.766412,4.593125846238962,2,1,0,5,9526.954829427934,1436.7920164121851,6
4356760413,140.7119941,41.7657335,16.1345838620054,6,0,0,4,9617.517227489288,1517.8357823144058,6
4356760414,140.7120696,41.7658053,14.7553210629862,6,0,0,4,9607.545035538062,1508.4885094088515,6
4356760415,140.7129657,41.7651277,17.720074881676872,6,0,0,4,9639.569752408184,1484.531089215278,6
4356760416,140.7130552,41.7652082,16.496123905694493,6,0,0,4,9628.225422671389,1473.451545330679,6
4356760420,140.713303,41.7650613,17.25168249542163,6,0,0,4,9633.27977780114,1465.491978170426,6
4356760421,140.7132062,41.7649764,18.551189522266316,6,0,0,4,9645.328799774925,1477.4008591262852,6
4356760422,140.7145172,41.764309,21.31812344310743,6,0,0,5,9662.259367530403,1435.04764759484,6
4356760423,140.7144247,41.7642295,22.54165170992952,6,0,0,5,9673.575776429598,1446.5446719185138,6
4356762801,140.7152254,41.7647837,13.45198734599932,6,0,0,5,9588.96955618331,1356.4445297430943,6
4356762802,140.7151551,41.7648272,13.21718451901332,6,0,0,5,9587.22976004654,1357.9283915406531,6
4508498883,140.7113774,41.7531656,52.86631119388616,6,0,0,3,10889.87315946201,2545.67466391642,6
4508498884,140.7112952,41.7528623,55.239619421826035,2,0,0,3,10923.291843292316,2577.747147655882,6
4508499202,140.7111313,41.7533476,61.88567737732916,6,0,0,3,10880.127221541608,2539.731008935574,6
4508499205,140.7114029,41.753365,52.314966295653704,2,0,0,3,10868.899457116971,2525.8977222519115,6
4508499211,140.7113842,41.7522287,46.386335045918045,6,0,0,3,10984.1191401036,2633.6745414817533,6
4508499220,140.7108422,41.7526295,62.36720413505831,2,0,0,3,10962.505122707807,2619.6451970432067,6
4508499225,140.7102713,41.7513862,20.8,6,0,0,2,11107.608558724543,2761.545968109475,6
4508499228,140.7038591,41.7588825,250.45718164029975,2,0,0,1,10607.851489290368,2499.0743310306125,6
4508499231,140.7042134,41.7590055,259.8218353621536,2,0,0,1,10581.608436972852,2467.5345559639018,6
4508499232,140.704137,41.7588185,258.11104964824847,8,0,0,1,10602.810705793432,2485.174656629019,6
4508499233,140.7040295,41.7589432,254.95812872526415,2,0,0,1,10595.076353237862,2483.7992486876506,6
4508499240,140.7021697,41.7578583,206.64557524378955,6,0,0,1,10775.623279219377,2678.891039594683,6
4508499241,140.7022877,41.757731,210.08803483355328,2,0,0,1,10783.078761604149,2679.772357328224,6
4508499242,140.7023647,41.7579612,211.73201214662583,6,0,0,1,10757.716079950222,2659.1661608003474,6
4508499243,140.7025053,41.7578268,215.8005608731886,2,0,0,1,10764.947257951731,2659.059311508447,6
4508499312,140.7027064,41.7580679,220.78656151379596,6,0,0,1,10733.461416932683,2629.570935086449,6
4508499313,140.7027005,41.758193,220.38612711051664,8,0,0,1,10721.622227068436,2621.5244696541854,6
4508499321,140.7101466,41.753553,90.3469061788829,6,0,0,2,10894.19681236171,2566.4185102911706,6
4508499323,140.7106084,41.7538973,81.33572256486241,6,0,0,3,10843.282072573704,2513.2453099060667,6
4508499326,140.7103003,41.7538893,92.21323987174826,6,0,0,2,10855.016172757456,2528.568246855463,6
4508527991,140.7145935,41.7591403,29.713805355222934,6,0,0,6,10176.16854112589,1848.3692471464233,6
4508527997,140.7139919,41.7595619,31.87336634213112,8,0,0,4,10155.067045719186,1841.7879829179728,6
4508527998,140.7137624,41.7599057,33.04244354705956,6,0,0,2,10128.806529591797,1824.338007019605,6
4508528004,140.7139061,41.7602201,33.309869317475474,4,0,0,2,10092.192179616728,1790.0286909754573,6
4508528008,140.7134177,41.7597639,33.55643644596734,2,0,0,2,10155.35290697041,1854.7382287597277,6
4508528009,140.7139415,41.7601516,33.100351683642785,5,0,0,2,10097.781942923406,1793.932100325395,6
4508528012,140.7145234,41.7601799,31.83437829407188,5,0,0,5,10074.220899530805,1760.8355930857415,6
4508528026,140.714555,41.7609322,31.67814232462319,8,0,0,3,9997.691107291928,1695.1373737550778,6
4508528029,140.7145317,41.760736,31.88605649852483,2,0,0,3,10018.17600502621,1712.9264363015177,6
4508528030,140.7147093,41.7609996,30.865905843636227,6,0,0,3,9985.434017507152,1681.1518375212995,6
4508528031,140.7145709,41.7611436,31.500733372688405,2,0,0,3,9975.955164278954,1676.5803327860692,6
4508528032,140.7148038,41.7609025,30.431882526041253,2,0,0,3,9991.800584210632,1684.294181565946,6
4508528039,140.7136588,41.7619325,35.7578326345105,5,0,0,2,9930.17622894883,1664.4572972036851,6
4508528043,140.7142422,41.7611062,33.18234564703827,5,0,0,3,9991.485122876054,1697.709972336988,6
4508528044,140.7140558,41.7622175,33.61687627722297,6,0,0,2,9887.28744972804,1618.9049615378133,6
4508528046,140.7142606,41.7619372,32.7082853345398,6,0,0,3,9907.800348884244,1629.164684238261,6
4508528051,140.7148184,41.7614505,30.106776873776106,6,0,0,3,9936.377332436508,1637.511966647861,6
4508528053,140.7145801,41.7615414,31.271815960248972,6,0,0,3,9935.819883459348,1643.1571670144028,6
4508528054,140.7148117,41.7616746,30.03798872716032,2,0,0,4,9914.184966026758,1619.3534115326052,6
4508528055,140.7144762,41.7616626,31.742392804922968,6,0,0,3,9927.43856024104,1639.055289817641,6
4508528056,140.7146948,41.7617856,30.579070074190387,2,0,0,4,9907.276171869957,1616.7732205103782,6
4508528057,140.714371,41.7617853,32.21886506515108,6,0,0,3,9918.972969302016,1635.051706386835,6
4508528058,140.7145749,41.7618965,31.135388646922124,2,0,0,4,9900.505447240805,1614.5185952769734,6
4508528060,140.7141955,41.762209,32.9133597789709,2,0,0,3,9883.04790881649,1611.4034603684352,6
4508528069,140.7126091,41.7624877,40.52938341052459,2,0,0,3,9913.825320938164,1685.8880533817253,6
4508571566,140.7011736,41.7664107,48.817255630589685,2,0,0,4,10006.34678810217,2313.2961878434626,6
4508571572,140.7033041,41.7670046,56.32578202754274,6,0,0,3,9856.157103961594,2125.9693536382315,6
4508571578,140.7031736,41.7666123,59.37399322723025,6,0,0,3,9898.778926249515,2149.083840971196,6
4508571582,140.7024773,41.7721146,2.1034113398061764,6,3,1,2,9419.162706786408,2105.9929310917955,6
4508571588,140.7039783,41.772121,10.124639966638808,6,3,1,2,9349.13554051445,1982.169521085943,2
4508571690,140.7046321,41.772826,2.6718094516312454,6,3,1,2,9254.042711589133,1928.257425511065,6
4508571713,140.7100625,41.7634592,66.52071306090524,2,0,0,3,9915.512732481197,1786.6556730801171,6
4508571719,140.7119626,41.7636023,39.452260900327744,6,0,0,3,9828.102401372003,1649.5990957799952,6
4508571720,140.7116306,41.7628769,60.96623805306414,6,0,0,3,9912.239064002735,1720.377769240008,6
4508571725,140.7112918,41.7631691,56.608760789768375,2,0,0,3,9896.39335488783,1722.7392385775768,6
4508571726,140.7112759,41.762578,72.98034864846782,6,0,0,3,9955.202699869951,1763.9391361708676,6
4508571727,140.7109696,41.7628116,75.25912020584299,2,0,0,3,9943.915155742292,1767.902713790657,6
4508571728,140.711072,41.7627341,76.40827923330117,6,0,0,3,9947.616868062883,1766.455468611976,6
4508571732,140.7119572,41.7640333,34.83052114427635,6,0,0,4,9785.869042707092,1621.8193981026936,6
4508571736,140.7126084,41.7635493,36.69447633281225,2,0,0,3,9808.83201814403,1610.7975507327826,6
4510762160,140.8148939,41.7765576,25.666058430036355,8,0,0,1,8279.685932173605,7183.116744562945,6
4510762165,140.8147953,41.7763416,26.012686902006333,3,0,0,1,8296.915816301316,7173.519617773948,0
4510762174,140.8134954,41.7765268,24.28208686912784,5,0,0,1,8228.290876731944,7067.756033357091,6
4510762187,140.8115479,41.7750978,25.67719432525604,2,0,0,1,8296.688130852495,6898.881894032153,2
4510762188,140.8129995,41.7766442,23.52476535035414,6,0,0,1,8197.738557402225,7027.776685445561,6
4510762295,140.8173326,41.7754811,31.176928451065745,6,0,0,1,8481.631717621523,7377.528088881205,6
4510762298,140.8168162,41.7754663,29.92338728686222,6,0,0,1,8462.297650221097,7334.894356700176,6
4510762299,140.8186947,41.7759681,34.128043004208116,5,0,0,2,8490.366752785509,7492.399101168216,6
4510762300,140.8183514,41.7752296,33.03821126087261,5,0,0,2,8547.34598198689,7460.293074589782,6
4510762301,140.8188091,41.7751202,33.259856488775284,6,0,0,2,8576.656681067218,7497.534433176686,6
4510762306,140.8187559,41.775756,34.13053336330665,2,0,0,2,8513.28286477421,7496.256761807532,2
4510762308,140.8143661,41.7766437,24.94073099866178,6,0,0,1,8250.572886640113,7140.275712739438,6
4510762309,140.8142033,41.7764909,25.08959841187017,4,0,0,1,8259.189223356318,7125.788733342123,0
4510762310,140.8161739,41.7781921,28.414853207136503,6,0,0,1,8172.447723951507,7302.072809074014,6
4510762365,140.811812,41.7777252,20.0496182313544,6,1,1,0,8045.995380451451,6939.096191778538,0
4510762366,140.8122374,41.777966,19.98982720008535,6,1,1,0,8038.471548745942,6976.358492833979,0
4510762370,140.8135877,41.7774681,22.422207950942475,6,1,1,1,8139.503437404802,7082.786067239779,0
4510762388,140.8103685,41.7771984,19.64943851779776,8,1,1,0,8044.370462124699,6815.676397563042,0
4510762398,140.8191478,41.7659667,18.101498565806548,2,0,0,0,9484.589998186357,7554.324629942433,2
4510762399,140.8192543,41.7662164,17.928203637528,2,0,0,0,9463.871696108505,7560.470857772703,2
4591147282,140.7149626,41.7659638,2.708869543412891,8,0,0,5,9481.572086578126,1295.9089966152142,6
4591177435,140.7331611,41.7674763,3.7947559084163696,10,7,0,5,8743.44006301164,699.3574768717227,6
4591177443,140.7376753,41.769622,4.074569180526828,8,7,1,5,8403.148669433338,858.6383732711458,2
4591177445,140.7379709,41.7694133,4.049395309504718,8,6,0,2,8418.382615314667,889.942278018568,6
4591177446,140.7380076,41.7693315,4.041326741528895,8,5,0,2,8426.23490750763,896.2381442334911,6
4591177448,140.7374967,41.7771331,3.2987180327442287,6,12,3,2,7612.522215787349,939.2733012627943,5
4591177449,140.7322344,41.7724749,3.1269257291363277,6,59,2,6,8245.3879132836,349.3384241755275,1
4591177450,140.7273685,41.7704368,1.7924128531878396,6,92,1,12,8602.502850944846,231.8186860868866,1
4591177452,140.7263087,41.7700007,1.4442632140385223,4,87,0,9,8680.780664781416,307.78444065144663,1
4591177455,140.7275386,41.7696076,2.3082561627004963,6,86,0,11,8682.507101392821,320.28272118500064,1
4591177456,140.7282895,41.7692277,2.978173882982793,5,83,0,12,8698.706594217852,361.0104476424787,1
4591220839,140.7445966,41.7801688,6.8225668785153815,4,7,3,5,7119.671509017078,1614.4233878799705,5
4591220841,140.750257,41.7789492,6.777601007100879,6,3,1,2,7145.786067196691,1972.2596126503424,2
4591220847,140.7785643,41.7729719,3.60068328820066,2,2,0,0,7733.869433326156,4171.927412048172,6
4591220848,140.7786673,41.7741156,4.353567602263001,6,3,0,0,7608.858448060657,4184.04854387569,6
4591220850,140.7804346,41.7744713,4.334959499184445,6,3,0,10,7589.559357734701,4331.5648674276745,6
4591220851,140.7813269,41.7765908,5.908885949581737,6,6,0,11,7368.124597820867,4423.226157440843,2
4591220853,140.781177,41.7776768,6.035393443288534,6,9,1,12,7247.051334898618,4425.076522104057,5
4591220858,140.7688866,41.7851738,15.26550485866957,6,6,3,2,6321.173319537953,3656.5190692309175,7
4591220859,140.7689293,41.7852289,15.32026671618694,6,6,3,2,6315.14084518654,3662.134222289371,7
4591220862,140.7624019,41.7818706,10.796449954110672,6,6,2,2,6697.068423496829,3024.22205021685,5
4591220863,140.7631019,41.7828623,12.446193539739076,6,6,2,2,6583.989971158623,3117.5858194471693,5
4591220864,140.762818,41.7829397,12.646800957794428,6,6,2,2,6576.591529524394,3099.058941902743,5
4591220865,140.7553724,41.7806166,9.839516357413393,2,4,1,4,6892.789838747693,2432.84896077436,2
4591279669,140.7577942,41.7821585,12.34843867575106,2,4,1,3,6697.582788843196,2683.3729121396955,5
4591279670,140.7582267,41.7829896,13.356153299199502,2,4,1,3,6601.840850974624,2753.9930128557844,2
4591279672,140.7624641,41.7860574,16.25713300083849,4,5,2,3,6232.410329623279,3219.17068340012,5
4591279677,140.7623936,41.7858322,16.044271611735876,4,6,3,3,6257.736238069678,3202.359693943543,7
4591279683,140.7449818,41.7823532,8.572331110434742,6,8,2,6,6877.135453573954,1780.0147323772403,5
4591279690,140.7419522,41.7801191,5.741464894815662,6,8,2,5,7184.7145691966525,1430.7748311362286,5
4591279692,140.7425629,41.7793681,5.762754826659522,4,7,2,2,7250.48477102855,1425.0589128641627,5
4591279694,140.7420154,41.7833531,6.570687677037677,6,8,1,5,6839.820126472596,1672.9956034577133,2
4591279696,140.7424258,41.784158,7.065871625791908,8,8,1,6,6744.350964172602,1761.4209228532914,2
4591279697,140.7423571,41.7848207,7.2286399203959055,8,9,0,5,6675.894704676046,1812.671491380144,2
4591279701,140.741885,41.7893826,5.503008946588498,8,16,1,3,6207.984323132401,2200.636676428255,2
4591279703,140.7454697,41.7877171,9.324362325738528,2,17,0,6,6292.873589921221,2224.1129480391833,2
4591279705,140.7470569,41.7884093,11.085504957639062,6,34,0,2,6182.9939133950675,2368.0638815410266,2
4591279711,140.7390469,41.7841125,3.634433455062283,6,8,1,5,6838.116318811204,1582.3049476723663,2
4591301422,140.7551227,41.7785676,8.810906593946482,8,1,0,2,7121.092830417515,2337.923240254707,6
4591301423,140.7551612,41.7780638,8.610010659667058,6,1,0,3,7176.1023352150705,2325.3831052053815,6
